text,label
sin aire para la partida motor acoplamiento motor ,14
relleno posy6 neumaticos y aros relleno,6
problema potencia + codigo filtro c motor unidad de fuerza,7
relleno direccio + hyd sistema hidraulico componentes hidraulicos,3
cambio damper motor unidad de fuerza,16
pinchado pos/3 banda rodado neumaticos y aros neumaticos,0
corte pasado p6 neumaticos y aros neumaticos,6
chequeo filtros freno sistema direccion y frenos sistema frenos ,24
falla sensor control trasmisi instr. electricos y comp. control dispositivos proteccion y alarmas,1
cambio carter motor sistema de lubricacion,16
fuga pos 4 bailac neumaticos y aros neumaticos,0
pos.4 desgaste excesivo neumaticos y aros neumaticos ,0
regulacion puerta izq estructura cabina y plataforma,10
desgaste pos 3 bailac neumaticos y aros neumaticos,0
sin seguro puerta derecha estructura cabina y plataforma,10
soldar espejo izq estructura cabina y plataforma,2
sin cond. partida instr. electricos y comp. control sistema de control de movimiento,8
arnes inyector 1 instr. electricos y comp. control dispositivos proteccion y alarmas,3
*`relleno. motor motor sistema de lubricacion,5
evaluar parabrisas x visualid estructura cabina y plataforma,20
fuga filtro act.frenos sistema hidraulico componentes hidraulicos,23
espejo derecho suelto,2
veloc. salida trasmision erro tren de potencia transmision,1
falla direccion al frenar sistema direccion y frenos sistema direccion,4
vavula llenado combustible motor sistema de combustible,7
chequeo mecanico motor sistema de admision y escape ,17
alarma t ac.engranaje 4 sistema de propulsion componente de propulsion,1
alarma dif. eje trasero tren de potencia transmision,15
reparacion base esepjo izq estructura cabina y plataforma,2
chequeo. pos/ 1 neumaticos y aros neumaticos,0
chequeo. fuga de escape motor sistema de admision y escape,17
baja presion acumulador de fr sistema direccion y frenos sistema frenos,4
rllno refrigerante+cafeccion motor sistema de enfriamiento,9
baja presion acumul.direccion sistema direccion y frenos sistema frenos,4
nwumatico 3 pinchado,0
relleno niveles sistema hidraulico componentes hidraulicos,22
chequeo. segmento m. final tren de potencia mandos finales,21
bajo nivel ac.transmision tren de potencia transmision,1
reparacion. pernos cabina estructura cabina y plataforma,10
golpe en suspensiones del/tra sistema suspension suspensiones delanteras,13
c/cilicndrodireccion sistemadireccionyfrenos sistemadireccion,3
reaprete espejo izq. estructura cabina y plataforma ,2
golpe susp sistema suspension suspensiones delanteras,13
alarm.filtro motor saturado,11
filtro comb satirado motor sistema de combustible,7
golpe de estructura estructura estructura y chasis,2
se carga direccion izquierda sistema direccion y frenos sistema direccion,3
baja presion ac. direccion sistema direccion y frenos sistema frenos,3
sin cond partida instr. electricos y comp. control arranque y carga ,14
puerta derecha mala estructura cabina y plataforma,10
bajo combustible motor sistema de combustible,7
presion bomba freno +sistema direccion y frenos +sistema frenos ,4
baja presion del diferencial tren de potencia eje palier y diferencial,15
fufa hidraulico sistema hidraulico componentes hidraulicos,4
chequeo .neumaticos neumaticos y aros neumaticos,0
relleno. direccion - lev. lento sistema hidraulico componentes hidraulicos,3
filtro diferencial obstruido tren de potencia transmision,15
cambio de neumatico sistema neumatico sistema neumatico,0
reparacion tk comb mantencion programada mantencion programada,7
fuga de aire sistema neumatico sistema neumatico ,14
evaluacion golpe suspension sistema suspension suspensiones traseras,13
velocid.fan+nivel direccion sistema hidraulico componentes hidraulicos,22
reparacion de chasis estructura estructura y chasis,7
temperatura escape motor sistema de admision y escape,17
relleno efrigerante motor sistema de enfriamiento,9
relleno. nitrog. pos neumaticos y aros neumaticos,0
alarma reversa pegada instr. electricos y comp. control dispositivos proteccion y alarmas,8
evaluacion fuga combustible motor sistema de combustible,7
c/susp. trasera mantencion programada mantencion programada,13
rotacion de neumatico neumaticos y aros neumaticos,0
cambio mangueras sistema hidraulico componentes hidraulicos,5
poca potencia motor sistema de admision y escape,17
problema de freno sistema direccion y frenos sistema frenos ,1
freno est. aplicado sistema direccion y frenos sistema frenos,28
baja p° bba direccion sistema direccion y frenos sistema direccion,2
fuga refrigerante. cabina estructura cabina y plataforma,10
inyectores de combustible motor sistema de combustible,7
revision pos.5 neumaticos y aros neumaticos,0
evaluacion pos bailac neumaticos y aros neumaticos,6
fuga aceite t.c. tren de potencia convertidor de torque,1
fuga ac. transmision consider tren de potencia transmision,1
fuaga hca pos 4 sistema hidraulico componentes hidraulicos,21
sin aire partida motor sistema de admision y escape,14
fuga combust.tk motor sistema de combustible,7
sin levante bapot. motor sistema de admision y escape,12
potencia instr.electricosycomp.control arranqueycarga,11
relleno ac hidraulico ,12
c/linea fan drive motor motor sistema de enfriamiento,26
falla intermitente derech instr. electricos y comp. control instrumentos cables y luces,8
chequeo neumatico+neumaticos y aros+relleno,0
fuerte olor a quemado sector motor sistema de admision y escape,17
reg espejos,2
ajuste pad de tolva mantencion programada mantencion programada,2
bajo flujo refrigerante motor sistema de enfriamiento,20
asiento opoerador estructura cabina y plataforma,20
plan de variabilidad mantencion programada mantencion programada,25
revision perilla termostato aire acondicionado aire acondicionado,18
relleno ac transm y diferencial tren de potencia transmision,1
chequeo. asiento operador estructura cabina y plataforma,10
cont.trasmision en 1 marcha s sistema neumatico sistema neumatico,14
aire para partida sistema neumatico sistema neumatico,14
fuga ac. de direccion sistema direccion y frenos sistema direccion,3
relleno. p 4 bailac neumaticos y aros neumaticos,0
relelno refrigernte motor sistema de enfriamiento,9
espejo derch suelt estructura estructura y chasis,2
backlogs estructura cabina y plataforma,2
torque pos 1 bailac neumaticos y aros neumaticos,0
chequeo. fugaac. hidraulico sistema suspension suspensiones traseras,2
fuga transmasion tren de potencia transmision,1
fuga nitro oring pos/2 neumaticos y aros neumaticos,6
relle. ac. motor,5
prog neumaticos neumaticos y aros neumaticos,0
cable cabina estructura cabina y plataforma,10
relleno nitrogeno 4/6 neumaticos y aros neumaticos,6
#mu rampa p/70 baja presion a sistema direccion y frenos sistema direccion,3
problema de suspensions sistema suspension suspensiones delanteras,13
 instr. electricos y comp. control dispositivos proteccion y alarmas ,1
alarm. bomba freno ba,4
reparacion numero identificacion estructura cabina y plataforma,2
c/linea de fan mantencion programada mantencion programada,12
fuga motor mantencion programada mantencion programada,5
codigo b/b freno sistema direccion y frenos sistema frenos,4
chequeo. pedal de emergancia sistema direccion y frenos sistema frenos,23
codigo bajo nivel trasmision tren de potencia transmision,1
ruido pto sistema hidraulico componentes hidraulicos ,2
evaluacion. nivel refrigerante motor motor sistema de enfriamiento,9
bajo nivel motor trasero motor sistema de lubricacion,5
fuga cil lev tk hyd sistema hidraulico sistema levante,12
pinchado. pos. 5 neumaticos y aros neumaticos,0
fuga hid conv,1
cambio de manguera de freno sistema direccion y frenos sistema frenos,23
baja prsion refrigerante motor sistema de enfriamiento,9
relleno pos 1 ppor t° bailac neumaticos y aros neumaticos,0
fuga filtro freno y dif sistema direccion y frenos sistema frenos,4
#mu pala.78 temperatura.refrigerante motor sistema de enfriamiento,11
fuga aire sistema neumatico sistema neumatico ,14
relleno pos 4/5 neumaticos y aros neumaticos,0
sellado cabina puet.derch aire acondicionado aire acondicionado,10
filtro trans tapado tren de potencia transmision,1
inyectr cil 14 motor unidad de fuerza,7
reparacion. sistema de luces frontal instr. electricos y comp. control instrumentos cables y luces,8
tolva se golpea tolva tolva,2
falla presion diferencial tren de potencia eje palier y diferencial,1
relleno aceite couplin,16
baja presion lub dif ,15
golpe suspension traseras sistema suspension suspensiones traseras,13
sodadura plataforma izq estructura cabina y plataforma,2
reparacion. espejo impactado estructura cabina y plataforma,27
chequeo. codigo electrico /relleno.re motor sistema de enfriamiento,2
impactado pos. 4 neumaticos y aros neumaticos,0
freno est. activado instr. electricos y comp. control sistema de control de movimiento,24
fuga linea enf. freno p.1 sistema hidraulico componentes hidraulicos,4
fuga hidraulica sistema hidraulico,12
chequeo.mec sistema hidraulico componentes hidraulicos,28
baja presiuon acum.direccion ,5
botapiedra izquierda fuera tolva tolva,2
bajo voltaje del sistema motor sistema partida electrico,11
selectrora trasmi suelta + fr tren de potencia transmision,28
#relleno refrigerante motor sistema de enfriamiento,9
presion aceite motor motor sistema de lubricacion,7
c oring pos 4 neumaticos y aros neumaticos,0
muestra aceite mantencion programada mantencion programada,26
tren de potencia eje palier y diferencial,8
relleno sistema hyd direccion sistema direccion y frenos sistema direccion,3
alarma p.direccion baja sistema direccion y frenos sistema direccion,3
reg espejo d estructura cabina y plataforma,2
sol. 2 de trans. error tren de potencia transmision,1
cambio cilind. levante,12
fuga manguera inyectores motor sistema de combustible,7
sin calefaccion aire acondicionado aire acondicionado ,18
relleno trasmis. tren de potencia transmision,1
reparacion plataforma acceso estructura cabina y plataforma,27
carga de suspension delantera sistema suspension suspensiones delanteras,13
nivel direccion+codigo filtro ai motor sistema de admision y escape,5
cambio selectora trasmision tren de potencia transmision,10
fuga hyd sistema freno sistema hidraulico componentes hidraulicos,12
fuga combustible valvula motor sistema de combustible,7
nv 3 acum direcc sistema direccion y frenos sistema direccion,3
fuga sistema hyd+refrigerante motor motor sistema de enfriamiento,9
dilusion motor sistema de lubricacion,5
sistema neumatico,0
cambio vidrio copiloto estructura cabina y plataforma,2
sistema combustible motor sistema de combustible,7
toma muestra aceite hidraulic sistema hidraulico componentes hidraulicos,22
espejo derecho caido estructura cabina y plataforma,2
carga suspensiones delanteras sistema suspension suspensiones delanteras,13
presion acul. freno sistema direccion y frenos sistema frenos,4
chequeo. fuga combustible sistema hidraulico componentes hidraulicos,4
relllno hyd sistema hidraulico componentes hidraulicos,22
tuerca chapa contacto instr. electricos y comp. control arranque y carga,10
inspeccion suspensiones sistema suspension suspensiones delanteras,26
chequeo del asiento estructura cabina y plataforma ,10
baja p acum freno sistema direccion y frenos sistema frenos,3
bbaja p° direccion sistema direccion y frenos sistema direccion,3
baja p~ acumulador freno y di sistema direccion y frenos sistema frenos,4
perilla de calefaccion aire acondicionado aire acondicionado,18
no entra combusible motor sistema de combustible,7
muestras motor motor sistema de lubricacion,5
regulacion espejo+letrero estructura cabina y plataforma,2
c/suspencion trasera derecha sistema suspension suspensiones delanteras,13
rlleno dir+hyd sistema hidraulico componentes hidraulicos,3
codigo acumulador freno sistema direccion y frenos sistema frenos,23
problema de levante sistema direccion y frenos sistema frenos,12
seguro affex sistema contra incendios sistema contra incendios,29
rateo del motor diesel motor sistema de combustible,7
evaluacion.golpe suspenciones sistema suspension suspensiones delanteras,13
sin condic. de partida instr. electricos y comp. control arranque y carga,14
corte elctrico motor instr. electricos y comp. control dispositivos proteccion y alarmas,11
cheqalarmaelectrica trendepotencia transmision,1
barrido pos 4 neumaticos y aros neumaticos,6
codigo.velocidad trasmision erro tren de potencia transmision,15
alarma filtro obstruido instr. electricos y comp. control dispositivos proteccion y alarmas,12
fuga linea de combustible motor sistema de lubricacion,7
relleno trasm tren de potencia transmision,1
filtro diferencial taponado tren de potencia transmision,15
sin botapiedras estructura cabina y plataforma,2
chequeo. susp.del.golpes sistema suspension suspensiones delanteras,13
relleno aceit direccion sistema direccion y frenos sistema frenos,3
problemas levante tolva tolva tolva,23
fuga de aire y refrigerante ,14
problema turbos motor sistema de admision y escape,17
fuga sistema hidraulico componentes hidraulicos,12
presion direccion baja sistema direccion y frenos sistema direccion,3
alarma de nivel aac. direccio sistema direccion y frenos sistema direccion,3
evaluacion segmento tren de potencia mandos finales,21
baja potencia motor instr. electricos y comp. control dispositivos proteccion y alarmas,11
piedra en pos 1 bailac neumaticos y aros neumaticos,6
calibracion trx mantencion programada mantencion programada,23
inyector 2 error motor sistema de combustible,7
alza vidrio + sellado cabina instr. electricos y comp. control arranque y carga,10
fuga combust.mot1 motor sistema de combustible,7
c/ espejo izq estructura cabina y plataforma,2
post/mantencion programada eliminacion de fugas sistema hidraulico sistema levante,7
fuga hca.. sistema hidraulico componentes hidraulicos,4
p~ baja bba direccion sistema direccion y frenos sistema direccion,3
cambio elemento cabina estructura cabina y plataforma,10
relleno ac. coupling motor acoplamiento motor,16
mu#rampa pl1 bajo nivel trans tren de potencia transmision,1
sin codigo. de partida sistema neumatico sistema neumatico,9
sin focos cond instr. electricos y comp. control instrumentos cables y luces,8
regualcion espejo estructura cabina y plataforma ,2
refrigerante tren de potencia transmision,1
fuga ac transamision tren de potencia transmision,1
reparacion a-c ,18
temperatura escape baja potencia motor sistema de admision y escape,17
se saltan las marchas tren de potencia transmision,1
sin entrega final sistema direccion y frenos sistema direccion,3
relleno. neumaticos neumaticos y aros neumaticos,0
 sistema auxiliar sistema neumatico ,14
falla levante tolva sistema hidraulico componentes hidraulicos,12
a3 acumulacion bajo freno sistema direccion y frenos sistema frenos,4
falla traba transmision tren de potencia transmision,1
reparacion base extintor estructura estructura y chasis,29
relleno diferencial tren de potencia eje palier y diferencial ,15
sin cond. de partida sistema auxiliar sistema neumatico,14
manguera estanque aceite hco sistema hidraulico componentes hidraulicos,22
cambio pos4 neumaticos y aros neumaticos,0
fuga v/v llenado combust. motor sistema de combustible,7
sistema voltaje. bajo+ aire instr. electricos y comp. control arranque y carga,14
fuga ac. hid. pos/1 sistema hidraulico componentes hidraulicos,4
espejo derecho que brado estructura cabina y plataforma,27
chequeo proteccion motor estructura estructura y chasis,2
reparacion.sistema mens neumaticos y aros neumaticos,0
relleno hid sistema hidraulico sistema levante ,12
desgaste posicion #4 neumaticos y aros aro,0
desgaste p bailac neumaticos y aros neumaticos,6
golpe en marcha atras tren de potencia transmision,19
temperatura. freno baja potenc. sistema direccion y frenos sistema frenos,5
puerta dech no cierra estructura cabina y plataforma,10
motor detenido nivel aceiite motor sistema de lubricacion,5
perdida potencia motor,16
falla escal.flotante estructura cabina y plataforma,2
alarma presion motor trasero instr. electricos y comp. control dispositivos proteccion y alarmas,11
re.. direccion . hco. sistema hidraulico componentes hidraulicos,3
fuga radidador estructura cabina y plataforma,20
regul bajada tolva instr. electricos y comp. control sistema de control de movimiento,2
escapes sueltos motor sistema de admision y escape,17
codigo. nivel aceite motor motor sistema de lubricacion,9
fuga coupling motor sistema de lubricacion,16
chequeo de bocina,14
fuga nitrogeno pos 4.6 neumaticos y aros neumaticos,6
baja presion lubric. diferenc tren de potencia eje palier y diferencial,15
sist.levante,12
nivel bajo transmision tren de potencia transmision,1
monitoreo de sistema mens neu sistema neumatico sistema neumatico,14
evaluacion puerta derech estructura cabina y plataforma,10
rotacion neumaticos pos/1/2 neumaticos y aros neumaticos,0
desgaste pos 1/2 bailac neumaticos y aros neumaticos,6
relleno. coupling motor acoplamiento motor ,16
fuga de refrigerante motor sistema de enfriamiento,5
cambio lineas sist. levante sistema hidraulico sistema levante,12
baja p dif tren de potencia eje palier y diferencial,15
problema asiento operador. estructura cabina y plataforma,10
sist afex activado sistema contra incendios sistema contra incendios,29
problema. calefaccion. aire acondicionado aire acondicionado,18
rotacion neumatico 1 y 2,0
evaluar calefaccion aire acondicionado aire acondicionado,20
rotacin pos 1 bailac neumaticos y aros neumaticos,0
compresion al radiador motor sistema de enfriamiento,9
fuga ac. sello espejo pos.2 sistema suspension suspensiones delanteras,5
fufa sistema trasmision tren de potencia transmision,1
alarma comnd.freno sistema direccion y frenos sistema frenos,4
tapa barro desoldado estructura cabina y plataforma,2
baja potenc. sin codigos motor modulo electrico y control,7
reposicion pernos espejo izqu estructura cabina y plataforma,2
calibracion trasmision tren de potencia transmision,1
relleno.ac-motor motor sistema de lubricacion,5
aire partida/com bba. frenos sistema neumatico sistema neumatico,14
mantencion programada-di300 mantencion programada mantencion programada,25
cambio cinto seg. estructura cabina y plataforma,10
relleno lubricante,16
bajo nivel transmision,1
fuga ac/ hidraulico sistema hidraulico sistema levante,4
alta t° conv. par tren de potencia transmision,1
ruido golpe levante sistema hidraulico componentes hidraulicos,12
falla cinturon seguridad duro estructura cabina y plataforma,10
baja presion enganche transm. tren de potencia transmision,1
desgaste c/pos 5 neumaticos y aros neumaticos,6
fuga hca. sell. espejo sistema hidraulico componentes hidraulicos,12
problema levante/potencia/aacc sistema hidraulico sistema levante,12
problema sel marchas instr. electricos y comp. control sistema de control de movimiento ,10
chequeo susp del sistema suspension suspensiones delanteras,13
baja presion trsmision tren de potencia transmision,13
bajo n-refrigerante.,9
evaluar por inchancable tolva tolva,2
desgaste c/pos 6 neumaticos y aros neumaticos,6
baja presiuon ac. diferencial tren de potencia eje palier y diferencial,15
fuga motor motor unidad de fuerza,7
sin pasador de tolva estructura estructura y chasis,2
nil refrigerante bajo intermitente motor sistema de enfriamiento,9
alta temperatura de freno trasero de sistema direccion y frenos sistema frenos,4
pre/mantencion programada mantencionprogramada mantencion programada,25
sin luces traseras instr. electricos y comp. control instrumentos cables y luces ,8
muestra aceite motor mantencion programada mantencion programada,5
#neumatico pos 1 soplando neumaticos y aros neumaticos,0
eliminacion fuga termostato. mantencion programada mantencion programada,26
post mantencion programada fuga de refrigerante mantencion programada mantencion programada,26
pesometro malo instr. electricos y comp. control pesometro,8
voltaje carga sist.bajo instr. electricos y comp. control arranque y carga,8
chequeo.suspensionesdel.duras sistemasuspension suspensionesdelanteras,13
bajo nivel refrigerante sistema suspension suspensiones delanteras,13
chequeo. alarmas direccion mantencion programada mantencion programada,25
ecm chassis error,8
alar.bajo nivel.trans tren de potencia transmision ,1
#mubot3273 fuga refrigerante motor motor sistema de enfriamiento,9
t° diferwncial y frenos tren de potencia eje palier y diferencial,1
cambio trochas instr. electricos y comp. control instrumentos cables y luces,8
torque m. final innovaciones tecnologicas innovaciones tecnologicas,21
aire partida + direccion} mantencion programada mantencion programada,14
corte electrico en luces instr. electricos y comp. control instrumentos cables y luces ,8
problema chapa contact instr. electricos y comp. control instrumentos cables y luces,8
relleno ac convertidor tren de potencia convertidor de torque,1
sinaireparalapartida motor sistemapartidaelectrico,14
ac transmicion tren de potencia transmision ,1
#murampa p/82/fugade refriger motor sistema de enfriamiento,9
falla luces eje trasero instr. electricos y comp. control luces,8
alta temperatura. escape motor sistema de admision y escape,17
bajo nivel aceite direccion +sistema direccion y frenos +sistema direccion ,3
evaluar por levante tolva tolva tolva,12
direccion dura motor sistema de lubricacion,7
bajo nivel aceite mot instr. electricos y comp. control dispositivos proteccion y alarmas,5
alarma. de parada motor,2
baja potencia y nivel refrige motor sistema de admision y escape,17
fuga manguera aire sistema neumatico sistema neumatico,14
soporte espejo dañado estructura cabina y plataforma ,2
chequeo de neumaticos neumaticos y aros neumaticos ,0
nivel direccion bajo relleno sistema direccion y frenos sistema direccion,3
problemas en marchas tren de potencia transmision,1
alarma de baja presion acumul sistema direccion y frenos sistema frenos,4
#neumatico pos 6 rotacion neumaticos y aros neumaticos ,0
alta t° de neumatico neumaticos y aros neumaticos,0
evaluar alarma de bajo nivel motor sistema de enfriamiento,26
corriente bajo normal combust motor sistema de combustible,7
relleno ac hiradulico sistema hidraulico componentes hidraulicos,22
cjeq. pos/6 corte profundo neumaticos y aros neumaticos,6
corte evolutivo pos neumaticos y aros neumaticos,0
fuga de diferencial tren de potencia eje palier y diferencial,4
bloqueado por enex sistema hidraulico componentes hidraulicos,22
baja p~ bba. freno sistema direccion y frenos sistema frenos,4
pos enfriador error motor sistema de enfriamiento,11
evaluacion fuga pos 3 bailac neumaticos y aros neumaticos,6
evaluacion.ciclo b/b freno sistema direccion y frenos sistema frenos,4
soldar base esp. izq. quebrad estructura cabina y plataforma,2
fua aceite motor motor sistema de lubricacion,17
chequeo direccion y suspensiones sistema direccion y frenos sistema direccion,3
rlleno hyd+dir sistema hidraulico componentes hidraulicos,22
c/bba. frenos sistema direccion y frenos sistema frenos,4
tablero instrumentos sueltos instr. electricos y comp. control instrumentos cables y luces,10
bailac chequeo neum,0
soldadura escalera emergencia estructura cabina y plataforma,2
 neumaticos y aros valvula,0
reparacion focos instr. electricos y comp. control instrumentos cables y luces,8
sin partida instr. electricos y comp. control dispositivos proteccion y alarmas,14
nivela ac.diferencial tren de potencia eje palier y diferencial,15
nivel aceite+refrigerante motor motor sistema de enfriamiento,26
temperatura diferencial escape motor sistema de admision y escape,17
motor det. bajo nivel aceite motor sistema de lubricacion,5
retorque b. pitman sistema direccion y frenos sistema direccion,19
chequeo pos 3 neumaticos y aros neumaticos,0
fuga tk hidraulico sistema hidraulico componentes hidraulicos,14
presion acum freno sistema direccion y frenos sistema frenos,23
cambio culata motor delantero motor unidad de fuerza,16
cambio filtro comb motor sistema de combustible,7
chequeo. levante instr. electricos y comp. control dispositivos proteccion y alarmas,12
plan sostenibilidad sistema hidraulico componentes hidraulicos,9
alarma p~ traba trasera sistema direccion y frenos sistema frenos,1
mu#rampae6 bajo nivel refrige motor sistema de enfriamiento,9
alta t° trasnsm. tren de potencia transmision,12
cambio turbo motor sistema de admision y escape,12
regul aceiento operador estructura cabina y plataforma,10
tapa ac transmision sistema de propulsion transmision de propulsion,1
refrigeracion_motor,26
piedra p6 neumaticos y aros neumaticos ,0
chequeo.cilindro levante sistema hidraulico componentes hidraulicos ,12
escape de aire por turbo motor sistema de admision y escape,17
cambio filtro sistema direccion y frenos sistema frenos,4
fuga filtro petroleo motor sistema de combustible,7
reaprete espejo derecho. estructura cabina y plataforma,2
pos.3 soplando neumaticos y aros neumaticos,0
fuga neum pos 1 neumaticos y aros neumaticos,6
fuga aceite acumulador dir. sistema direccion y frenos sistema direccion,3
sin partida motor diesel motor,8
repara consola torpedo cabina estructura cabina y plataforma,10
juego tolva estructura cabina y plataforma,2
ruido sistema freno sistema direccion y frenos sistema frenos,4
chequeo freno ar sistema direccion y frenos sistema frenos,24
relle.ac. motor motor sistema de lubricacion,5
separacion mecanica pos.6 neumaticos y aros neumaticos,6
aro p4 fisurado neumaticos y aros neumaticos,0
problema desglass de motor motor sistema de admision y escape,16
bajo nivel ac direcci instr. electricos y comp. control dispositivos proteccion y alarmas,3
extintor parachoque suelto estructura estructura y chasis,2
regulacion de asiento falla estructura cabina y plataforma,10
relleno refrigerante - enex motor sistema de enfriamiento,9
alarma bajo nivel ac. transmi tren de potencia transmision,1
pinchado pos. 1 neumaticos y aros neumaticos ,0
cabina suelta /golpe suspensi estructura cabina y plataforma,10
fuga orig neum pos 2 neumaticos y aros neumaticos,6
sin corriente y aire partida instr. electricos y comp. control arranque y carga,8
regulacion pesometro fuera instr. electricos y comp. control dispositivos proteccion y alarmas,8
falta aire partida motor sistema partida electrico,14
bailac cadena neumaticos y aros neumaticos,0
golpe condenzador ,18
alta t° t.c tren de potencia convertidor de torque,1
alarma nivel ac. dirdccion sistema direccion y frenos sistema direccion,22
cambio cilindro direccion mantencion programada mantencion programada,3
bajo niv direcc instr. electricos y comp. control dispositivos proteccion y alarmas,3
acumulador freno descargado sistema direccion y frenos sistema frenos,4
relleno.ac.tansmision tren de potencia transmision,1
chequeo. parkeo aplicado sistema direccion y frenos sistema frenos,23
error veloc.rueda instr. electricos y comp. control sistema de control de movimiento,16
filtro dif saturado tren de potencia eje palier y diferencial,15
identificar fuga de refrigera motor sistema de enfriamiento,9
baja p´otencia motor sistema de combustible,7
alta temperatura de ac. trans tren de potencia transmision,1
t~ por motor delantero alto motor sistema de enfriamiento,11
relleno rerig motor motor sistema de enfriamiento,9
cilindro lev.fracturado por r sistema hidraulico cilindros,12
chequeo pos 1 sistema direccion y frenos sistema frenos ,0
fuga refrigerante x radiado,9
alarma nivel bajo direccion sistema direccion y frenos sistema direccion,1
sensor turbo error,11
relleno ac hidraul sistema hidraulico componentes hidraulicos,12
alarma 3 bajo nivel de aceite sistema direccion y frenos sistema direccion,3
reparacion y de direccion mantencion programada mantencion programada,3
traba trasmision suelto tren de potencia transmision,1
cambio motor motor sistema de lubricacion,16
relleno.nitrog.neumaticos neumaticos y aros neumaticos,0
relleno. aire partida sistema neumatico sistema neumatico,14
presion bomba direccion alto sistema direccion y frenos sistema direccion,3
chequeo. corte pos/6 neumaticos y aros neumaticos,0
vidrio derecho en falla estructura cabina y plataforma,20
corte lectrico en cabina instr. electricos y comp. control dispositivos proteccion y alarmas,8
inversion pos neumaticos y aros neumaticos ,0
c/espejo derecho rayado estructura cabina y plataforma,2
control trasmision error tren de potencia transmision,1
falla soporte modular ,2
relleno coupling motor acoplamiento motor,16
pimch. pos 1 neumaticos y aros neumaticos,0
golpe en bajada de tolva estructura estructura y chasis,2
sellado cabina motor ,10
neumatico 1 neumaticos y aros neumaticos,0
falla control marchas instr. electricos y comp. control sistema de control de movimiento,10
fuga hid direccion sistema direccion y frenos sistema direccion,3
relleno motor tras. motor sistema de lubricacion,5
chequeo luces retroceso instr. electricos y comp. control instrumentos cables y luces,8
#chequeo. neumatico neumaticos y aros neumaticos,0
chequeo. neumaticos pos. 4/6 cor neumaticos y aros neumaticos,0
mantencion programada 4 + backlogs mantencion programada mantencion programada,25
neumatico en chequeo neumaticos y aros neumaticos,0
cxhequeo neumatico neumaticos y aros neumaticos,0
c/manguera trx tren de potencia eje palier y diferencial,1
guarda fango fuera posicion estructura cabina y plataforma,2
escalera flotante estructura estructura y chasis,2
sin luces tablero instr. electricos y comp. control instrumentos cables y luces,10
sin aire partida estructura cabina y plataforma,14
fufa v/v pos 4/6 bailac neumaticos y aros neumaticos,6
chequeo pos- 2 ,0
relleno aceite transmi tren de potencia transmision,1
relle. ac. hidrau;ico sistema hidraulico componentes hidraulicos,22
fuga pos.1 neumaticos y aros neumaticos,0
presion carter alto. motor unidad de fuerza,5
evaluacion pos traseras bailac neumaticos y aros neumaticos,6
fuga nitrog. valv. pos/3 neumaticos y aros neumaticos,0
fuga de petroleo motor sistema de combustible,7
alarma com bomba freno alto sistema direccion y frenos sistema frenos,4
relleno refrigerante. motor sistema de enfriamiento ,9
regul bajada tolva instr. electricos y comp. control dispositivos proteccion y alarmas,2
impacto parachoque,27
falla motor motor unidad de fuerza,16
fuga hyd actuacion freno sistema direccion y frenos sistema frenos,3
chequeo. nitrog neumaticos y aros neumaticos,0
bajo nivel aciete motor motor sistema de lubricacion,5
se detiene motor diesel instr. electricos y comp. control sistema de control de movimiento,11
fuga hyd+c/espejo sistema hidraulico componentes hidraulicos,12
relleno aceit direccion sistema direccion y frenos sistema direccion ,3
bajo niv direccion +sistema direccion y frenos +sistema direccion ,3
cambio valvula de venteo motor sistema de combustible,7
rellen.refrigerante motor motor sistema de enfriamiento,26
evaluacion. sensor de refrigerante instr. electricos y comp. control dispositivos proteccion y alarmas,11
chequeo. sist. snirizacion estructura cabina y plataforma,20
falla intermitente instr. electricos y comp. control instrumentos cables y luces,8
sin energis tren de potencia,8
espejo deche suelto+pesometro estructura cabina y plataforma,2
fuga hid conv tren de potencia convertidor de torque,1
comando freno instr. electricos y comp. control dispositivos proteccion y alarmas ,24
accion inmediat.presion mf tren de potencia mandos finales,21
falta tapa convertidor,1
barra protectora carter triza motor sistema de lubricacion,19
alarma nuvel 3 ac. direcion b sistema direccion y frenos sistema direccion,3
relleno nneumatico neumaticos y aros neumaticos,0
reparacion aire acondiconado aire acondicionado aire acondicionado,18
mantencion programada afta mantencion programada mantencion programada,25
cambio de flexible bm levate sistema hidraulico componentes hidraulicos,12
falla puerta operador estructura estructura y chasis,10
temperatura.escape motor sistema de admision y escape,7
valvula de venteo estructura estructura y chasis,7
sin condicion de partida sistema neumatico sistema neumatico,14
baja potenc.admision escape motor sistema de admision y escape,11
reparacion puerta cabina estructura cabina y plataforma,10
c/inyector motor motor sistema de combustible,7
post. mantencion programada mantencion programada mantencion programada,13
verificacion de torque neumat neumaticos y aros neumaticos,6
escala flotante pricipal cort estructura cabina y plataforma,19
relleno.frigerante motor sistema de enfriamiento,9
relleno direccion,3
fuga refrigrante motor sistema de enfriamiento,9
problema hidraulico sistema hidraulico sistema levante ,12
c/turbo evaluacion motor motor sistema de admision y escape,17
fuga + temperatura diferencial tren de potencia eje palier y diferencial,21
aislado por temperatura neum pos 5 neumaticos y aros neumaticos,0
sin energia para la partida instr. electricos y comp. control arranque y carga,11
problema levante,12
reparacion.luz trocha instr. electricos y comp. control instrumentos cables y luces,8
fuga ac.direccion sistema direccion y frenos sistema direccion ,3
relleno hyd,22
