text,label
sin nota en bitacoras Motor Unidad de Fuerza,FUERA DE AJUSTE
temp freno izq trasero Sistema Direccion y Frenos Sistema Frenos,ALTA TEMPERATURA
ambio m.diesel Motor Sistema de Lubricacion,FALLA FUNCIONAL
sin aire partida Motor Sistema de Admision y Escape,SIN PARTIDA
falta baranda Estructura Cabina y Plataforma,COMPONENTE FALTANTE
vibracion excesiva Estructura Estructura y Chasis,FALLA VALVULA
fuga hyd p-2 acumuladores Sistema Hidraulico Componentes Hidraulicos,FUGA
evaluar asiento del conductor Estructura Cabina y Plataforma,DESGASTE
evaluar transmision falla en Tren de Potencia Transmision,FALLA VALVULA
fuga ac. hidrauliuco Sistema Direccion y Frenos Sistema Direccion,FUGA
soporte sup der tolva Estructura Estructura y Chasis,FALLA ESTRUCTURAL
t~ aceite direccion Sistema Direccion y Frenos Sistema Direccion,ALTA TEMPERATURA
sin cond de partida Instr. Electricos y Comp. Control Sistema de Control de Movimiento,SIN PARTIDA
levante tolva y vims pesometr Sistema Hidraulico Sistema Levante,FALLA FUNCIONAL
fuga de aceite transmision Tren de Potencia Convertidor de Torque,FUGA
alta tª transmision Tren de Potencia Transmision,ALTA TEMPERATURA
cambio susp. tras Mantencion Programada PM,FUGA
cheqsusp SistemaSuspension SuspensionesDelanteras,IMPACTADO
cheqsuspensiones SistemaSuspension SuspensionesDelanteras,CHEQUEO
alata temp. ac. convertidor Aire Acondicionado Aire Acondicionado,ALTA TEMPERATURA
alta velocidad del ventilador Instr. Electricos y Comp. Control Sistema de Control de Movimiento,FUERA DE AJUSTE
relleno aceite couplin motor Motor Sistema de Lubricacion,BAJO NIVEL
velocidad ventilador Motor Sistema de Enfriamiento,BAJO NIVEL
ventana derec no cierra Estructura Cabina y Plataforma,FALLA FUNCIONAL
vidrio lado izq. no sube Estructura Cabina y Plataforma,FALLA FUNCIONAL
falla vidrio pert.izq Estructura Cabina y Plataforma,FALLA FUNCIONAL
falla levante tova Sistema Hidraulico Componentes Hidraulicos,FALLA FUNCIONAL
cambio puerta copiloto Estructura Cabina y Plataforma,DESGASTE
cheq sistema levante Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
probl. bajada tolva Tolva Tolva,CHEQUEO
nivel direccon bajo Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
reponer perno soporte espejo Estructura Cabina y Plataforma,FALTA DE PERNO
potencia motor declas 28% Motor Sistema de Admision y Escape,BAJA POTENCIA
solda base espejo Estructura Cabina y Plataforma,SOLTURA
base espejo suelto Estructura Cabina y Plataforma,SOLTURA
solda base espejo izquiedo Estructura Cabina y Plataforma,SOLTURA
probl. marchas Tren de Potencia Eje Palier y Diferencial,SIN MARCHAS
seguro extintor ext. parachoq Sistema Contra Incendios Sistema Contra Incendios,FUERA DE AJUSTE
cambio sello tapa tk hco Motor Sistema de Lubricacion,TAPA FUERA DE AJUSTE
reparacion aire acond Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
bajo fluo refrig motor Motor Sistema de Enfriamiento,AIREACION
reponer soporte palanca de re Estructura Cabina y Plataforma,ROTURA
falla sensor nivel ac. transm Tren de Potencia Transmision,BAJO NIVEL
nivel bajo aceite transmision Tren de Potencia Transmision,FUGA
rlleno hyd Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
c/ bomba agua principal Mantencion Programada PM,FALLA BOMBA
escxala aceso cortada Estructura Cabina y Plataforma,ROTURA
instl.tapa estank hyd Sistema Hidraulico Componentes Hidraulicos,SIN TAPA
relleno aceite diferencial Tren de Potencia Transmision,BAJO NIVEL
problemas marchas y sellado c Tren de Potencia Transmision,SOLTURA
cerrado cabina Estructura Cabina y Plataforma,FALLA DE HERMETICIDAD
baja p° m. final- reg espejo Tren de Potencia Transmision,BAJA PRESION
relleno hidraulico Motor Sistema de Enfriamiento,BAJO NIVEL
falla tolva Tolva Tolva,CONTAMINADO
fuga ac. refrigeracion de fre Sistema Hidraulico Componentes Hidraulicos,FUGA
fuga hdraulicp Sistema Hidraulico Sistema Levante,BAJA PRESION
temp. convertidor alta Tren de Potencia Convertidor de Torque,ALTA TEMPERATURA
cinturon seguridad trabado. Sistemas de Seguridad Sistema de Seguridad,FALLA CINTURON DE SEGURIDAD
relleno aceite motor y refrig Motor Sistema de Lubricacion,BAJO NIVEL
suelta espejo lado izq Estructura Cabina y Plataforma,SOLTURA
fuga ac. direccion Sistema Hidraulico Componentes Hidraulicos,FUGA
problema cinturon sguridad Estructura Cabina y Plataforma,FALLA CINTURON DE SEGURIDAD
base tk combustible Estructura Estructura y Chasis,DESGASTE
reparacion sop. tk combustibl Estructura Estructura y Chasis,DESGASTE
cheq levante Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
detuvo motor diesel Motor Sistema de Lubricacion,FALLA COMPONENTE
linea v/v vr300 fuga Motor Sistema de Combustible,FUGA
bjo nivel direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
chequeo soporte escalera Estructura Estructura y Chasis,PERNO CORTADO
fuga acaite motor Motor Sistema de Lubricacion,FUGA
tolva arriba /ch. levante Sistema Hidraulico Sistema Levante,FALLA FUNCIONAL
c/inyector grasa post pm Estructura Sistema de Lubricacion Grasa,DESGASTE
sobremarchas Tren de Potencia Transmision,FALLA FUNCIONAL
velocidad limitada Tren de Potencia Transmision,BAJA POTENCIA
problema cn transmision Tren de Potencia Transmision,BAJA PRESION
cambio de masa mu;on izquierd Sistema Suspension Suspensiones Delanteras,FUERA DE AJUSTE
isn cond. partida ]rell. ac. Motor Sistema de Lubricacion,BAJO NIVEL
a/c+cod trasmision Aire Acondicionado Aire Acondicionado,FALLA COMPONENTE
rep letrero del Estructura Estructura y Chasis,FALLA MANGUERA
relleno sistema hyd Sistema Hidraulico Sistema Levante,BAJO NIVEL
amago incendio Motor Sistema de Admision y Escape,FUGA
rell dif e hid Tren de Potencia Eje Palier y Diferencial,BAJO NIVEL
alta temp. de convertidor Tren de Potencia Convertidor de Torque,FUGA
temperatura de ac. convertido Tren de Potencia Convertidor de Torque,ALTA TEMPERATURA
ecas+fuga hyd+sellado cabina Sistema Hidraulico Componentes Hidraulicos,FUGA
cambio mando final der Mantencion Programada PM,DESGASTE
sin tapa aceite motor Motor Sistema de Lubricacion,SIN TAPA
t` aceite convertidor Tren de Potencia Convertidor de Torque,ALTA TEMPERATURA
pm -c/mando final izq Mantencion Programada PM,DESGASTE
fisura estanque combustible Estructura Estructura y Chasis,DESGASTE
quiebra espejo izq Estructura Cabina y Plataforma,ROTURA
palanca levante rota Sistema Hidraulico Sistema Levante,FUERA DE AJUSTE
reparacion bocina Tolva Tolva,FUERA DE AJUSTE
ch. direccion Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
cheq barra direccion Sistema Direccion y Frenos Sistema Direccion,CHEQUEO
afex Mantencion Programada PM,FALLA FUNCIONAL
fuga acumulador freno Sistema Direccion y Frenos Sistema Frenos,FUGA
lubricacion Sistema Hidraulico Sistema Levante,BAJO NIVEL
lavante lento Sistema Hidraulico Sistema Levante,FALLA FUNCIONAL
rlleno aceite hyd Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
baja presion acum direcion Sistema Direccion y Frenos Sistema Direccion,BAJA PRESION
cambio cilindro direccion der Sistema Direccion y Frenos Sistema Direccion,FALLA FUNCIONAL
fuga ac. frenos filtros act. Sistema Direccion y Frenos Sistema Frenos,FUGA
rep. del tk combustible roto Motor Sistema de Combustible,ROTURA
no suelta parqueo Sistema Direccion y Frenos Sistema Frenos,FALLA FUNCIONAL
fuga en tk de combustible Motor Sistema de Combustible,FUGA
reparacion estanque combustib Motor Sistema de Combustible,FUGA
fisura estanque de combustibl Motor Sistema de Combustible,FUGA
rell. dieccion / hco. Sistema Hidraulico Sistema Levante,BAJO NIVEL
soporte de espejo derecho que Estructura Cabina y Plataforma,FALLA SOPORTE
fuga linea freno trasero Sistema Direccion y Frenos Sistema Frenos,FUGA
rell. aceite hidraulico Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
frenado Tren de Potencia Mandos Finales,FALLA LINK
reponer tapa coupling Motor Sistema de Lubricacion,SIN TAPA
alarm freno estacionamiento Sistema Direccion y Frenos Sistema Frenos,FUERA DE AJUSTE
nv 2 freno estacionamiento Sistema Hidraulico Sistema Levante,FUERA DE AJUSTE
ch. tolva rota Tolva Tolva,ROTURA
post pm rep ducto enfriador f Mantencion Programada PM,DESGASTE
baja rpm /baja pot. Motor Sistema de Combustible,FALLA FILTRO
baja potencia y a/c Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
fuga acei transm Tren de Potencia Transmision,FUGA
sin extintor Sistema Contra Incendios Sistema Contra Incendios,FUERA DE AJUSTE
se reponen extintores Sistema Contra Incendios Sistema Contra Incendios,FUERA DE AJUSTE
#mu rampa norte 11 /nivel ac. Tren de Potencia Transmision,BAJO NIVEL
falla palaca selectora transm,SIN MARCHAS
ALARMA NIVEL AC. TRSMISION BA Tren de Potencia Transmision,ROTURA
#mu rampa. pl/1 fuga ac. dire Sistema Direccion y Frenos Sistema Direccion,FUGA
relleno de ac. diferencial Tren de Potencia Eje Palier y Diferencial,BAJO NIVEL
sellado de cabina deficiente Aire Acondicionado Aire Acondicionado,FUERA DE AJUSTE
fuga de ac. filtro de frenos Sistema Direccion y Frenos Sistema Frenos,FUGA
sin cond. partida Motor Sistema de Lubricacion,SIN PARTIDA
sin botapiedras Tolva Tolva,COMPONENTE FALTATE
rep.aire acondiconado Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
sin cond. partida Motor Sistema Partida Electrico,SIN PARTIDA
aacc linea rerig. Motor Sistema de Enfriamiento,FALLA FUNCIONAL
soldra base espejo Estructura Cabina y Plataforma,SOLTURA
fug refrig Motor Sistema de Enfriamiento,FUGA
fuga hca. - corte electrico Sistema Hidraulico Componentes Hidraulicos,FUGA
tapa pretc motor Estructura Cabina y Plataforma,SIN TAPA
fuga ac.masa pos-1 Sistema Suspension Masas,FUGA
cambio enfriador motor 1 Mantencion Programada PM,TRASPASO
sn levante Sistema Hidraulico Sistema Levante,BAJO NIVEL
rep protec motor Estructura Estructura y Chasis,ROTURA
cojin asieto suelto Estructura Cabina y Plataforma,FUERA DE AJUSTE
soldar base espejo Estructura Cabina y Plataforma,SOLTURA
baja presion. freno Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
cambio acumul. freno Sistema Direccion y Frenos Sistema Frenos,DESGASTE
tk de combustible se salio po Motor Sistema de Combustible,SOLTURA
reponer interrup aire acondic Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FUERA DE AJUSTE
reparacion de calefaccion Estructura Cabina y Plataforma,FALLA FUNCIONAL
cambio intercambiador calefa Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
fuga re. linea calefacion Aire Acondicionado Aire Acondicionado,FUGA
fuga mang.calefacion Aire Acondicionado Aire Acondicionado,FUGA
faltan cuñas Sistemas de Seguridad Sistema de Seguridad,FUERA DE AJUSTE
cambio mang. calefacion Aire Acondicionado Aire Acondicionado,FALLA COMPONENTE
sin posicion de salida Estructura Estructura y Chasis,FUERA DE AJUSTE
reapret esp. izq- Estructura Cabina y Plataforma,FUERA DE AJUSTE
eval. presion latching Tren de Potencia Transmision,BAJA PRESION
poca potencia Motor Sistema de Admision y Escape,SOLTURA
sin letrero traseero Estructura Cabina y Plataforma,FUERA DE AJUSTE
rlleno sistema trasmision Tren de Potencia Transmision,BAJO NIVEL
relleno aciete direccion Sistema Direccion y Frenos Sistema Frenos,BAJO NIVEL
alta t° convertidor Tren de Potencia Transmision,ALTO NIVEL
traba de transmision Tren de Potencia Transmision,FALLA FUNCIONAL
proteccion carter suelta. Motor Sistema de Lubricacion,SOLTURA
revision susp. pos.2 Sistema Suspension Suspensiones Delanteras,DESGASTE
cambio susp 1 Sistema Suspension Suspensiones Delanteras,DESGASTE
revision fuga aceite pos.2 Sistema Hidraulico Componentes Hidraulicos,FUGA
sin energia s& aire partida Instr. Electricos y Comp. Control Arranque y Carga,BAJA PRESION
c/escala acceso Estructura Estructura y Chasis,DESGASTE
baja presion aire Sistema Neumatico Sistema Neumatico,FUGA
post.pm salida trasmision Tren de Potencia Transmision,EXTENSION PM
cambio acu Mantencion Programada PM,FUERA DE AJUSTE
arlma 3 Instr. Electricos y Comp. Control Sistema de Control de Movimiento,BAJO NIVEL
relleno aceite direccion Motor Sistema de Lubricacion,BAJO NIVEL
rell direccio Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
fuga aceite aculador dir Sistema Hidraulico Componentes Hidraulicos,FUGA
rep. botapiedras3/5 Estructura Estructura y Chasis,DESGASTE
cambio linea valvula hmu,DESGASTE
c/cilindro direccion Sistema Direccion y Frenos Sistema Direccion,DESGASTE
relleno refrig. motor Motor Sistema de Enfriamiento,BAJO NIVEL
rll motor Motor Sistema de Lubricacion,BAJO NIVEL
reponer tapa motor Motor Sistema de Lubricacion,SIN TAPA
bajo nivel refrig. motor apag Motor Sistema de Enfriamiento,DESGASTE
soldar baranda de espejo izqu Estructura Estructura y Chasis,SOLTURA
a/c Innovaciones Tecnologicas Innovaciones Tecnologicas,DESGASTE
no carga comb Estructura Cabina y Plataforma,FUERA DE AJUSTE
baja presion motor trasero. Motor Sistema de Lubricacion,FILTRO SATURADO
bajo nivel aceite mtr Motor Sistema de Lubricacion,BAJO NIVEL
suspension pos 1 fisurada Sistema Suspension Suspensiones Delanteras,ROTURA
rellno dirccion trasmision Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
cambio convertidor Mantencion Programada PM,DESGASTE
accion inmedit.presion aceite Motor Sistema de Lubricacion,BAJA PRESION
soportes espejos sueltos Estructura Cabina y Plataforma,SOLTURA
accion inmd.presion motor Motor Sistema de Lubricacion,CONTAMINADO
reg.sal conv. eror Tren de Potencia Convertidor de Torque,CONTAMINADO
falla link eje trasero Sistema Hidraulico Componentes Hidraulicos,FUGA
ajuste espejo lado izq Estructura Cabina y Plataforma,SOLTURA
fuga combustiblev/v llenado Motor Sistema de Combustible,FUGA
#mucruse est.3070 falla trasm Tren de Potencia Transmision,FALLA FUNCIONAL
5ell.de.refrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
sin partira por aire Sistema Neumatico Sistema Neumatico,BAJA PRESION
ch. cilindro levante izq. Sistema Hidraulico Sistema Levante,CHEQUEO
fuga hca. tk hco. Sistema Hidraulico Componentes Hidraulicos,FUGA
evaluar fizura a seguros del Tolva Tolva,FALLA SEGURO
supension y direccion Sistema Suspension Suspensiones Delanteras,FALLA FUNCIONAL
esquinero lado izq. Estructura Estructura y Chasis,FALLA COMPONENTE
fuga ac. diferencial consider Tren de Potencia Eje Palier y Diferencial,FALLA SELLO
alarma nivel ac. transmision,BAJO NIVEL
seg afex Sistema Contra Incendios Sistema Contra Incendios,FALLA FUNCIONAL
corte en tolva Tolva Tolva,CORTE
codigo motor Motor Sistema de Combustible,SATURADO
linea control direccion Sistema Direccion y Frenos Sistema Direccion,FALLA LINEA
baj potencia Motor Sistema de Admision y Escape,BAJA POTENCIA
escala de subida plataforma s Estructura Cabina y Plataforma,ROTURA
baranda escalera ppal Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
soldar escaalera acseso Estructura Cabina y Plataforma,MONCON
ch. radiador motor diesel Motor Sistema de Enfriamiento,CHEQUEO
toma muestra ac.motor Motor Sistema de Lubricacion,MONCON
cheq. susp.por golpes Sistema Suspension Suspensiones Delanteras,IMPACTADO
anclaje tk comb Mantencion Programada PM,SOLTURA
fuga enfriad. freno Sistema Hidraulico Componentes Hidraulicos,FUGA
fuga enfriador de freno Sistema Direccion y Frenos Sistema Frenos,FUGA
fuga aceite de transmision Tren de Potencia Transmision,FUGA
proced.carga suspensiones del Sistema Suspension Suspensiones Delanteras,BAJO NIVEL
susp. pos 1 de tope Sistema Suspension Suspensiones Delanteras,CHEQUEO
temp.. motor Motor Sistema de Enfriamiento,ALTA TEMPERATURA
golpe susp pos 1 Sistema Suspension Suspensiones Delanteras,IMPACTADO
golpe susp.1 Sistema Suspension Suspensiones Delanteras,IMPACTADO
problema de levante Sistema Hidraulico Componentes Hidraulicos,FALLA FUNCIONAL
rep. aire aondicionado Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
sensor nivel. transm. Tren de Potencia Transmision,FUGA
ac acondidionado Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
fuga aire asiento operador Sistema Auxiliar Sistema Neumatico,FUGA
rellleno direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
rel.ac.motor Motor Sistema de Lubricacion,BAJO NIVEL
imp post pm Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
cheq puerta operador Estructura Cabina y Plataforma,FUERA DE AJUSTE
cheq. distribucion del motor Motor Unidad de Fuerza,FALLA DISTRIBUCION
cambio mando final izquierdo Tren de Potencia Eje Palier y Diferencial,DESGASTE
proteccion pos 1 suelta Estructura Cabina y Plataforma,SOLTURA
ch. tapabarro suelto Estructura Estructura y Chasis,SOLTURA
ch. acumulador de frenos Mantencion Programada PM,BAJA PRESION
sold espejo ezq Estructura Cabina y Plataforma,SOLTURA
cheq. base espejo derecho Estructura Cabina y Plataforma,SOLTURA
gople suspencion Sistema Suspension Suspensiones Delanteras,IMPACTADO
chequeo refrigerante Motor Sistema de Enfriamiento,BAJA PRESION
golpe suspens Sistema Suspension,FUGA
golpe n suspensiones Sistema Suspension Suspensiones Delanteras,FUGA
vibracion en la direccion Sistema Direccion y Frenos Sistema Direccion,BAJA PRESION
rllno dir+hyd Sistema Hidraulico Componentes Hidraulicos,FUGA
golpe suspn.+golpe tasmi Tren de Potencia Transmision,SOLTURA PERNO
suspensiones del. duras Sistema Suspension Suspensiones Traseras,BAJA PRESION
relleno aceite hidraulico Motor Sistema de Enfriamiento,BAJO NIVEL
cambio estanque combustible. Motor Sistema de Combustible,ROTURA
reparacion fisura tk. combust Motor Sistema de Combustible,ROTURA
golpe en suspenciones Sistema Suspension Suspensiones Delanteras,FUERA DE AJUSTE
cheq niveldireccion Sistema Direccion y Frenos Sistema Direccion,CHEQUEO
alarma nivel ac.transmision b,BAJO NIVEL
falla sistema afffex Sistema Contra Incendios Sistema Contra Incendios,FALLA FUNCIONAL
prob. susp pos 1 Sistema Suspension Suspensiones Delanteras,FALLA FUNCIONAL
golpe en link Sistema Suspension Suspensiones Traseras,BAJA PRESION
suspension tope Sistema Suspension Suspensiones Delanteras,SOLTURA PERNO
suspencion tope Sistema Suspension Suspensiones Delanteras,SOLTURA PERNO
golpe de ssuspensiones,FUERA DE AJUSTE
golpe de ssuspensiones Sistema Suspension Suspensiones Delanteras,FUERA DE AJUSTE
falla suspens. delanteras Sistema Suspension Suspensiones Delanteras,REVENTADO
fua ac. hidraulico Sistema Hidraulico Sistema Levante,FUGA
cheq.cilindro direccion Sistema Direccion y Frenos Sistema Direccion,DESGASTE
golpe susp.pos1 Sistema Suspension Suspensiones Delanteras,BAJA PRESION
problema suspension delantera Sistema Suspension Suspensiones Delanteras,FUERA DE AJUSTE
cilindro levante fuera posici Sistema Hidraulico Sistema Levante,FUERA DE AJUSTE
c/cilindro levante derch Sistema Hidraulico Sistema Levante,DESGASTE
cod acuml. de freno Sistema Direccion y Frenos Sistema Frenos,DESGASTE
reponer pasador botapiedra Tolva Tolva,FUERA DE AJUSTE
regulacion espejo izq. Estructura Estructura y Chasis,FUERA DE AJUSTE
baja p~ luber. transm. Tren de Potencia Transmision,DESGASTE
rell. aceite direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
cheq. niveles Sistema Hidraulico Sistema Levante,CHEQUEO
p~acum de frenos baja Motor Sistema de Admision y Escape,DESGASTE
baja p. aceite motor Motor Sistema de Lubricacion,BAJA PRESION
reg.espejo Estructura Estructura y Chasis,FUERA DE AJUSTE
p~ aceite motor Motor Sistema de Lubricacion,FUGA
accion inmedt. presion aceite Motor Sistema de Lubricacion,DESGASTE
baja p~ m. final Tren de Potencia Mandos Finales,FALLA MOTOR RAX
falla cambio ente marchas Tren de Potencia Transmision,IMPACTADO
regukar espejo izquierdo Estructura Cabina y Plataforma,FUERA DE AJUSTE
pres.acumlador direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
base espejo izqd. Estructura Cabina y Plataforma,CHEQUEO
problema freno parqueo. Sistema Direccion y Frenos Sistema Frenos,FALLA FUNCIONAL
filtro a/c Sistema Hidraulico Componentes Hidraulicos,FALLA FILTRO
fuga ac direc Sistema Direccion y Frenos Sistema Direccion,FALLA SELLO
bajo nivel motor. Motor Sistema de Lubricacion,BAJO NIVEL
problema cinturon seguridad Estructura Cabina y Plataforma,FALLA CINTURON DE SEGURIDAD
fuga aceite direccion. Sistema Direccion y Frenos Sistema Direccion,FALLA SELLO
baja pres.acumulador direccio Sistema Direccion y Frenos Sistema Direccion,BAJA PRESION
c/ masa Sistema Suspension Masas,FUERA DE AJUSTE
golpe fuerte de tolva Sistema Hidraulico Sistema Levante,GOLPEADO
eval. cilindro izq.levante Sistema Hidraulico Componentes Hidraulicos,DESGASTE
puerta izq Estructura Cabina y Plataforma,FUERA DE AJUSTE
an3 bajo nivel transmision Tren de Potencia Transmision,BAJO NIVEL
alta presion carter Motor Sistema de Lubricacion,ALTA PRESION
nivel dif. bajo Tren de Potencia Eje Palier y Diferencial,BAJO NIVEL
rell.ac. hidarulico Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
condensador suelto sobre cabi Estructura Cabina y Plataforma,SOLTURA
guarda fando suelto Estructura Estructura y Chasis,SOLTURA
fuerte olor a quemado sector Motor Sistema de Admision y Escape,FUGA
testeodireccion Mantencion Programada PM,FALLA VALVULA
sin posicion de salida Mantencion Programada PM,EXTENSION PM
torque m. final Innovaciones Tecnologicas Innovaciones Tecnologicas,SOLTURA
bajada tolva lenta Sistema Hidraulico Sistema Levante,FUERA DE AJUSTE
relleno bitacora Estructura Estructura y Chasis,BAJO NIVEL
alarma de nivel de ac. transm Tren de Potencia Transmision,BAJO NIVEL
bajo nivel ac. trasnmision Tren de Potencia Transmision,BAJO NIVEL
post pm eval.niveles Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
fuga aceite transmision niv.3 Tren de Potencia Transmision,ROTURA
presion bba transmision alto Tren de Potencia Transmision,FALLA LINEA
baja presionbba transmision Tren de Potencia Transmision,ALTA PRESION
alarma aceite de transmision Tren de Potencia Transmision,ALARMA
falla en carga de combustible Estructura Estructura y Chasis,FALLA FUNCIONAL
fuiga ac. direccion Sistema Direccion y Frenos,FUGA
fuiga ac. direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
alarma presion acumul.freno Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
evaluar alarma nivel refriger Motor Sistema de Enfriamiento,BAJO NIVEL
#mu p/73 nivel refrig. bajo Motor Sistema de Enfriamiento,FUGA
alar bajo niv direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
relleno ac. sistema direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
bajo aceite de direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
reponer tapa de llenado motor Motor Sistema de Lubricacion,COMPONENTE FALTANTE
rep. fuga refrig motor Motor Sistema de Enfriamiento,FUGA
prob levnte Sistema Hidraulico Sistema Levante,CHEQUEO
rep estructura sobre pos1 Estructura Estructura y Chasis,FALLA ESTRUCTURAL
nv 2 bajo ac motor Motor Sistema de Lubricacion,BAJO NIVEL
rell. rfrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
bajada tolva mas iare partida Sistema Hidraulico Componentes Hidraulicos,BAJA PRESION
sin aiore partida Sistema Neumatico Sistema Neumatico,SIN PARTIDA
bajapotenciamotor Motor SistemadeAdmisionyEscape,BAJA POTENCIA
rep.sistemaafex SistemaContraIncendios SistemaContraIncendios,FALLA FUNCIONAL
problema de bajada tolva Sistema Hidraulico Sistema Levante,FALLA FUNCIONAL
cambio escala acceso Estructura Cabina y Plataforma,DESGASTE
bajo niv. direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
rep. tapa coupling Tren de Potencia Transmision,TAPA FUERA DE AJUSTE
tolva arriva no baja Sistema Hidraulico Sistema Levante,FUGA
letrero tras sin numero Instr. Electricos y Comp. Control Instrumentos Cables y Luces,FALLA ESTRUCTURAL
tolva Sistema Hidraulico Sistema Levante,FUGA
cheq motor Motor Sistema de Combustible,CHEQUEO
falla no baja tolva Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
cheq.motor Motor Sistema de Admision y Escape,MONCON
sin partida Aire Acondicionado Aire Acondicionado,BAJA PRESION
rellleno refrig motor Motor Sistema de Enfriamiento,BAJO NIVEL
tolva no baja 34% angulo Sistema Hidraulico Componentes Hidraulicos,FALLA FUNCIONAL
falla tova areriba Sistema Hidraulico Sistema Levante,FALLA FUNCIONAL
cheq distribucion Motor Sistema de Admision y Escape,FALLA DISTRIBUCION
nivel bajo sistema direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
alarma nivel ac. dir.bajo Sistema Direccion y Frenos Sistema Direccion,SOLTURA
probl. bajada tolva Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA FUNCIONAL
calibrar presion lebante Sistema Hidraulico Componentes Hidraulicos,FUERA DE AJUSTE
falla potencia Motor Modulo Electrico y Control,CHEQUEO
rlleno sistem hyd Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
puerta - radio comercial Sistema Hidraulico Componentes Hidraulicos,FUERA DE AJUSTE
rllno sistema hyd Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
sin con de partida aire Sistema Neumatico Sistema Neumatico,BAJA PRESION
baja presion bba direccion. Sistema Direccion y Frenos Sistema Direccion,CHEQUEO
regulacion espejo lado izq. Estructura Estructura y Chasis,FUERA DE AJUSTE
falla lenado combustible Motor Sistema de Combustible,OBSTRUIDO
vidrio puerta quebr. Estructura Cabina y Plataforma,ROTURA
sa abre puerta Estructura Cabina y Plataforma,FALLA CHAPA
mo baja tolva Sistema Hidraulico Sistema Levante,FALLA VARILLA TOLVA
fuga aceite cild. direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
s/partida aire Sistema Neumatico Sistema Neumatico,FUERA DE AJUSTE
pasador seguro tolva Tolva Tolva,FALLA PASADOR
vidrio puerta copilotoquebr. Estructura Cabina y Plataforma,ROTURA
ch. levante tolva Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
ajustes cilindro levante Sistema Hidraulico Componentes Hidraulicos,FUERA DE AJUSTE
cambio de masa Sistema Suspension Masas,DESGASTE
daño en mando final Tren de Potencia Transmision,DESGASTE
chequeo mando final derecho Tren de Potencia Mandos Finales,CHEQUEO
bajo nivel aciete motor Motor Sistema de Lubricacion,BAJO NIVEL
no baja tolva Tolva Tolva,FUGA
alarma afex activada Sistema Contra Incendios Sistema Contra Incendios,ALARMA
backlog post. pm Mantencion Programada PM,DESGASTE
mando final quebrado Tren de Potencia Mandos Finales,ROTURA
rellhco. Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
falla levate tolva Sistema Hidraulico Componentes Hidraulicos,FALLA FUNCIONAL
regul.espejo izq Estructura Cabina y Plataforma,FUERA DE AJUSTE
soldar soporte espejo izquier Estructura Cabina y Plataforma,SOLTURA
falla bajadaa tolva Sistema Hidraulico Componentes Hidraulicos,FALLA FUNCIONAL
c/enfriador trasmision Tren de Potencia Transmision,FALLA FUNCIONAL
asiento no regula Estructura Cabina y Plataforma,FUERA DE AJUSTE
proteccion suelta Motor Acoplamiento Motor,ROTURA
c/ inyectores motor diesel Motor Sistema de Lubricacion,FALLA FUNCIONAL
c/ mando final izq Tren de Potencia Mandos Finales,DESGASTE
