text,label
relleno ac. motor motor sistema de lubricacion,1
relleno. refrigerante] motor sistema de enfriamiento,1
fuga dif. tren de potencia transmision,0
tolva arriba sistema hidraulico componentes hidraulicos,4
falla llenado combustible estructura estructura y chasis,25
bajo nivel refrigerante motor motor sistema de enfriamiento,16
bajada tolva lenta sistema hidraulico sistema levante,6
relleno aceite dif tren de potencia eje palier y diferencial,1
alta temperatura. de turbina /baja p motor sistema de admision y escape,12
neumatico 4 cambio neumaticos y aros neumaticos,5
chequeo. velocidad de fan motor sistema de enfriamiento,2
fuga sistema hyd sistema hidraulico componentes hidraulicos,0
procedimiento carga susp. mantencion programada mantencion programada,5
revision afex. sistema contra incendios sistema contra incendios,7
c/ bomba refrigerante sistema hidraulico componentes hidraulicos,0
fugas aceite mantencion programada mantencion programada,20
chequeo.calefaccion motor sistema de enfriamiento,4
reparacion.aire acondicinado,4
fuga hidr sistema suspension suspensiones traseras,3
deriv mando final tren de potencia mandos finales,23
descarga caex 885 sistema hidraulico componentes hidraulicos,4
 estructura ,17
fuga nitrogeno pos.6 neumaticos y aros neumaticos,0
baja presion aacumulador de f sistema direccion y frenos sistema frenos,5
reparacion sistema mens. neumaticos y aros neumaticos,10
cambio de parabrisas mal inta estructura cabina y plataforma,25
relleno.ac hidraulico motor acoplamiento motor,1
basculante tolva soldadura estructura estructura y chasis,4
link superior izq estructura estructura y chasis,6
cambio espej iz ,9
fuga /relleno. neumaticos neumaticos y aros relleno,10
desgaste c/pos 5 neumaticos y aros neumaticos,10
alarma de bajo nivel refriger motor sistema de enfriamiento,1
c/enfriador motor mantencion programada mantencion programada,5
relleno aeite motor sistema de lubricacion,1
baja potencia temperatura.escape motor sistema de admision y escape,7
c/ cil levante iz sistema hidraulico sistema levante,5
relleno sistema dir sistema direccion y frenos sistema direccion,1
alarma inyector motor sistema de combustible,24
fuga tk combustible motor sistema partida electrico,9
aa.cc aire acondicionado aire acondicionado,7
alta t° motor motor sistema de enfriamiento,13
cambio valvula ll. combustibl motor sistema de combustible,11
direccion bajo acumulador sistema direccion y frenos sistema direccion,3
bocina pegada. instr. electricos y comp. control dispositivos proteccion y alarmas,4
#murampapl1 temperatura.convertido tren de potencia convertidor de torque,8
relleno.refigerante motor sistema de enfriamiento ,1
c/filtro hco. sistema hidraulico componentes hidraulicos,2
fuga aceite hidraulico debajo,0
relleno.ac motor motor sistema de lubricacion ,1
temperatura dif tren de potencia eje palier y diferencial,8
fuga ac. filtros de actuaccio sistema direccion y frenos sistema frenos,0
relleno ac/ direccion sistema direccion y frenos sistema direccion,1
chequeo luz cabina instr. electricos y comp. control instrumentos cables y luces,13
alta t~ escape motor sistema de admision y escape,8
nv 3 direccion sistema direccion y frenos sistema direccion,1
problem levante fuga hyd sistema hidraulico sistema levante,5
exceso humo negro. tren de potencia transmision,22
falla soporte modular ,20
fuga nitrg pos neumaticos y aros neumaticos,0
mantencion programada desgaste pos 4 baialc neumaticos y aros neumaticos,10
fuga aceite hidraulico sistema hidraulico componentes hidraulicos ,0
potencia motor unidad de fuerza,7
rlleno transmision instr. electricos y comp. control dispositivos proteccion y alarmas,1
alta t° turbo motor sistema de admision y escape,9
bajo combust motor sistema de combustible,1
fuga de refrigerante bajo motor sistema de enfriamiento,0
relleno aceite hyd sistema hidraulico componentes hidraulicos,1
presio de freno sistema direccion y frenos sistema frenos,0
falla de motor motor unidad de fuerza,14
relleno.a.cdireccion sistema direccion y frenos sistema direccion,1
alta t~ refrigerante innovaciones tecnologicas innovaciones tecnologicas,1
problema de suspensions sistema suspension suspensiones delanteras,4
sin partda + rlleno motor motor sistema de lubricacion,16
cambio sensor nivel transmisi tren de potencia transmision,0
reparacion puerta estructura estructura y chasis,6
fuga pos 1 neumat. neumaticos y aros neumaticos,0
se le va un turbo motor sistema de admision y escape,7
comando freno instr. electricos y comp. control dispositivos proteccion y alarmas ,2
programa confiabilidad sistema hidraulico componentes hidraulicos,5
vibracion cardon principal tren de potencia transmision,5
fuga enfriamiento freno pos1 sistema direccion y frenos sistema frenos,0
filtro dif. taponeado tren de potencia transmision,21
virdio abajo operador estructura cabina y plataforma,7
#much2 nv3 ac motor motor sistema de lubricacion,1
bajo nivel direccion,1
post mantencion programada backlog mantencion programada mantencion programada,2
ajuste espejo izquierdo estructura cabina y plataforma,25
rllno aceite motor motor sistema de lubricacion,1
rellen aceite motor motor sistema de lubricacion,1
vidri operador no sube estructura cabina y plataforma,7
neumatico 4 v/v dañada neumaticos y aros valvula,11
relleno aceite direccion,1
evaluar bajo nivel motor motor sistema de lubricacion,1
vcheq neumaticos neumaticos y aros neumaticos,2
temperatura frenos,8
c& pos 3 desgaste neumaticos y aros neumaticos,10
sin aire para la partida sistema auxiliar sistema neumatico,3
cambio sus. trasera derecha mantencion programada mantencion programada,22
fuga sistema direccion y frenos sistema direccion,0
reg espjo izq estructura cabina y plataforma,6
falla aire acondicionado aire acondicionado aire acondicionado,4
comando bomba de freno alto sistema direccion y frenos sistema frenos,0
fuga combustible. motor sistema de combustible,0
fuga hca. sistema hidraulico sistema levante,0
relleno ac.direccion,1
bajo nv ac transmision tren de potencia transmision,1
fuga aire cabima,0
baja presion. diferencial tren de potencia transmision,7
relleno aceites sistema hidraulico componentes hidraulicos,1
alta temperatura motor motor sistema de enfriamiento ,8
mult alarmas instr. electricos y comp. control dispositivos proteccion y alarmas,24
sin sist. afex sistema contra incendios sistema contra incendios ,26
chequeo cabina mal olor estructura cabina y plataforma,2
fuga refriger motor sistema de enfriamiento,0
sin luces trasera instr. electricos y comp. control instrumentos cables y luces,13
chequeo. pos. 3/5 cortes. neumaticos y aros neumaticos,17
alarma comando bba freno sistema direccion y frenos sistema frenos,11
fuga linea refr. frenos pos.2 sistema direccion y frenos sistema frenos,0
soldadura de estructura estructura cabina y plataforma,12
falla ecm motor / relleno instr. electricos y comp. control dispositivos proteccion y alarmas,0
pinchado pos. 5 ,19
fuga hid tranm tren de potencia transmision,0
presion.b/b combustible motor sistema de combustible,3
nivelacion pos.4 neumaticos y aros neumaticos,10
ecm motor error instr. electricos y comp. control dispositivos proteccion y alarmas,17
chequeo motor diesel motor sistema de lubricacion,14
bajo nivel aceite de direccio sistema direccion y frenos sistema direccion,1
alarma p freno bajo sistema direccion y frenos sistema frenos,24
re. espejo izq. estructura cabina y plataforma,6
baja presion transmision tren de potencia transmision,6
chequeo. motor sistema de lubricacion,0
alta t° de diferencial tren de potencia eje palier y diferencial,8
se;alero en taller,6
cambio motor motor unidad de fuerza,14
relleno aceite dirrec sistema direccion y frenos sistema direccion,1
pinchado pos,19
filtro taponiado tren de potencia eje palier y diferencial,21
ac direccion y freno sistema direccion y frenos sistema direccion,1
fuga pos.6 neumaticos y aros neumaticos,0
problema electrico instr. electricos y comp. control instrumentos cables y luces ,6
se enpa;an los vidrios al usa aire acondicionado aire acondicionado,4
espejo derecho,9
bambio v/v estanque combust. motor sistema de combustible,11
figa direccion sistema direccion y frenos sistema direccion,0
aire partida + direccion} mantencion programada mantencion programada,3
refrigerente motor sistema de enfriamiento,1
evaluacion. mems innovaciones tecnologicas innovaciones tecnologicas,2
carga de acumuladores,1
chequeo. fisyra chasis estructura estructura y chasis,2
baja presio ac. diferencial tren de potencia eje palier y diferencial,11
rlleno pos bailac por bitacor neumaticos y aros neumaticos,3
rellen direccion sistema direccion y frenos sistema direccion ,1
respaldo asiento suelto,6
falla sistema hidraulico sistema hidraulico componentes hidraulicos,1
alarma n3 de ac. direccion ba,1
chequeo. de lenate lento sistema hidraulico sistema levante,2
relleno. coupling motor sistema de enfriamiento,1
relleno pos neumaticos y aros neumaticos,1
 sistema suspension suspensiones delanteras ,1
codigo bajo nivel direccion sistema direccion y frenos sistema direccion,0
tk combustible roto motor unidad de fuerza,9
fuga hidraulico y aceite moto motor sistema de lubricacion,0
neumatico 3 chequeo neumaticos y aros valvula,2
fuga aceite acum direccion sistema direccion y frenos sistema direccion,0
fuga vvla direccion,11
reparacion aire acond. aire acondicionado aire acondicionado,4
estructura estructura y chasis,22
bajo nv direccion sistema hidraulico componentes hidraulicos,1
fuga linea v/v venteo motor sistema de combustible,0
fuga ac. direccon sistema direccion y frenos sistema direccion,0
relleno hco. direccion sistema direccion y frenos sistema direccion,1
extintor suelto sistema contra incendios sistema contra incendios,12
sin direccion sistema direccion y frenos sistema direccion ,4
relleno.ac.motor sistema direccion y frenos sistema direccion,1
figa aceite motr motor sistema de enfriamiento,14
c/ pos 6,19
traba freno sistema direccion y frenos sistema frenos,2
relleno de acite trnasmision tren de potencia convertidor de torque,1
chequeo pos 4 baja psi neumaticos y aros neumaticos,2
soldar barandas estructura cabina y plataforma,12
fuga masa pops 1 sistema suspension masas,0
ins.valvula softloader sistema suspension suspensiones traseras,21
relleno. refrigerante motor sistema de lubricacion,1
alarma presion de bomba freno sistema direccion y frenos sistema frenos,4
reparacion. calefaccion aire acondicionado aire acondicionado ,4
problema levante estructura estructura y chasis,6
se apago motor motor sistema de enfriamiento,0
bocinaya/c aireacondicionado aireacondicionado,4
cubierta motor no cierra estructura cabina y plataforma,6
filtro ac. diferencial tren de potencia transmision,21
relleno. ac. transmsion tren de potencia transmision,1
fuga aire por asiento conduct estructura cabina y plataforma,0
chequeo. suspemsiones mantencion programada mantencion programada,3
chequeo. equipo sistema hidraulico componentes hidraulicos,5
relleno. ac. transmision tren de potencia transmision,1
nivel 3 aceite direccion sistema direccion y frenos sistema direccion,2
problema varios motor sistema de lubricacion,0
relleno coupling motor acoplamiento motor ,3
relleno suspensiones sistema suspension ,6
revision corte electrico instr. electricos y comp. control instrumentos cables y luces,18
temperatura. transmision ,8
relleno.hid sistema hidraulico componentes hidraulicos,1
sin bocina sistema neumatico sistema neumatico,4
relleno ac/motor motor sistema de lubricacion,1
fuga petroleo/ fisura/ fuga a motor sistema de lubricacion,0
pos. 3 desrmada neumaticos y aros neumaticos,5
alarma de nive de refrigente motor sistema de enfriamiento,1
fuga aceite turbo motor sistema de admision y escape,9
mantencion programada chequeo motor mantencion programada mantencion programada,22
valv. carga combustible motor sistema de combustible,11
evalu. pos 3 bailac neumaticos y aros neumaticos,2
neumatico pos 1 alta t° neumaticos y aros neumaticos,8
alarma comando bomba freno al motor modulo electrico y control,0
para brisa quebrado estructura cabina y plataforma,9
chequeo pos 6,2
falla sistema arc sistema direccion y frenos sistema frenos,2
#mulosa ch5 fuga refrigerante motor motor sistema de enfriamiento,0
#mu rampa pl/1 /nivel refrigerante. motor sistema de enfriamiento,0
chequeo. post mantencion programada mantencion programada mantencion programada,2
baja presion acumulador instr. electricos y comp. control dispositivos proteccion y alarmas,26
temperatura de freno sistema direccion y frenos sistema frenos,8
bajo nv refrige motor sistema de enfriamiento,0
relleno aceite trasmisor tren de potencia convertidor de torque,1
voltea espejo lado izq estructura cabina y plataforma,6
relleno. refrigerante. y ac. motor motor sistema de lubricacion,1
nivel trasmi tren de potencia transmision,1
fuga cvalefaccion aire acondicionado aire acondicionado,0
sin aire para la partida ,3
alta temperatura refrigeante motor sistema de enfriamiento,6
cambio sensor presion acumlad estructura cabina y plataforma,7
alarma bmbra presion freno al sistema direccion y frenos sistema frenos,0
evaluacion. trasmision tren de potencia transmision,2
baja presion de bomba direcci sistema direccion y frenos sistema direccion,3
golpe susp.pos1 sistema suspension suspensiones delanteras,3
alarma transm tren de potencia transmision ,24
cambio v/v p4 neumaticos y aros relleno,11
reparacion.asiento conductor estructura cabina y plataforma ,11
relleno de hidraulico levante sistema hidraulico sistema levante,1
presion aceite baja motor sistema de lubricacion,4
potencia,21
alarmatransmisionbaja trendepotencia transmision,13
mantencion neumaticos mantencion programada mantencion programada,10
c/motor motor sistema de admision y escape,14
fuga orring pos 6 bailac neumaticos y aros neumaticos,0
relleno ac trasnmision tren de potencia transmision,1
evl pos 4 desgast. bailac neumaticos y aros neumaticos,5
alarma freno residual sistema direccion y frenos sistema frenos,24
mantencion programada 300h,5
fuga petroleo sistema hidraulico componentes hidraulicos,0
temperatura. de refrigerante pos. en motor sistema de enfriamiento,8
chequeo. aire acondicion aire acondicionado aire acondicionado ,2
overhaul motor unidad de fuerza,5
fuga sistema trasmision mantencion programada mantencion programada,0
chequeo. bandas estructura cabina y plataforma,2
chequeo bailac. neumaticos y aros neumaticos ,2
filtro ac. motor taponado motor sistema de lubricacion,21
cambio suspesion,22
#murampa3050 p.71 fuga refrigerante motor sistema de enfriamiento,0
rlleno direccion + suspencion sistema suspension suspensiones delanteras,2
problema de bocina instr. electricos y comp. control dispositivos proteccion y alarmas,26
neumatico pos 1 cambio neumaticos y aros neumaticos,5
#neumatico pos 1 rebentada neumaticos y aros neumaticos ,19
fuga cilindro direccion l.d sistema direccion y frenos sistema direccion,0
baja presion trasmision tren de potencia transmision,1
evaluacion.inchancable tolva tolva,2
bajo nivek acople motor motor sistema de lubricacion,1
#neumatico 3 fugando neumaticos y aros neumaticos,0
sin cndicion de partida instr. electricos y comp. control arranque y carga,16
fuga hidraulica direccion,1
carga acumulador freno sistema auxiliar sistema de lubricacion y engrase,7
falla luces conduccion instr. electricos y comp. control luces ,4
chequeo aceite hidraulico,2
c/ radiador motor sistema de enfriamiento,0
baja poptencia motor motor sistema de combustible,15
presion acumul freno secundar sistema direccion y frenos sistema frenos,3
presion. acum. freno sistema direccion y frenos sistema frenos,3
baja presion lubricacion sistema auxiliar sistema de lubricacion y engrase,3
fuga filtro actuac.freno sistema direccion y frenos sistema frenos,0
temperatura refrigerante/conv motor sistema de enfriamiento,13
linea v/v venteo combustible motor sistema de combustible,5
soldadura esp. izq estructura cabina y plataforma,9
iny baja potencia motor sistema de combustible,15
relleno de convertidor instr. electricos y comp. control instrumentos cables y luces,0
prog c/mf tren de potencia mandos finales,22
no sube vidrio puerta izquier estructura cabina y plataforma,25
presion ac direccion baja sistema direccion y frenos sistema direccion,3
fuga pos. 4/6 neumaticos y aros neumaticos,0
prog c/mfd tren de potencia mandos finales,22
#neumatico pos 3 chequeo neumaticos y aros neumaticos,2
guandafango izquierdo quebrad estructura cabina y plataforma,9
relleno aceite carter motor sistema de lubricacion,1
chequeo golpe de tolva tolva tolva,17
fuga pos 6 bailac,0
5ell.de.refrigerante motor sistema de enfriamiento,1
bajo nivel trasmision,1
desgaate pos 4/6 bailac neumaticos y aros neumaticos,10
fuga direccion ,9
problema susp,1
aacc / vidrio abajo estructura cabina y plataforma,4
sistema voltaje instr. electricos y comp. control arranque y carga,3
fuga ac. motor delantero motor sistema de lubricacion,0
sin con de partida aire sistema neumatico sistema neumatico,3
chequeo pos 3 neumaticos y aros neumaticos,2
reparacion. numeros luminosos innovaciones tecnologicas innovaciones tecnologicas,4
chequeo. p° de diferencial tren de potencia eje palier y diferencial,0
relleno de aceite motor motor sistema de lubricacion,1
alarma de nivel ac.direccion sistema direccion y frenos sistema direccion,0
falla marchas tren de potencia transmision ,5
escalera suelta estructura cabina y plataforma,12
fuga resp. estanque dir sistema direccion y frenos sistema direccion,0
#neumatico por 3 relleno neumaticos y aros neumaticos ,3
remolque tren de potencia transmision,17
detencion motor diesel instr. electricos y comp. control arranque y carga,0
relle transmision tren de potencia transmision,1
aap.nivel motor.2 motor sistema de lubricacion,0
mantencion programada backlogs mantencion programada mantencion programada,22
proteccion radiador estructura estructura y chasis,12
alta temperatura dif tren de potencia eje palier y diferencial ,8
cambio linea hyd sistema hidraulico componentes hidraulicos,5
falla columna direccion,2
c/ acumulador de freno sistema direccion y frenos sistema frenos,5
nivel bajo trasmi+motor tren de potencia transmision,1
trll. tramsmision tren de potencia transmision,1
chequeo fuga comb,0
temperatura. escape motor motor sistema de admision y escape,9
lavado estructura estructura y chasis,0
traspaso ac. hidraulico difde sistema hidraulico componentes hidraulicos,14
alta temperatura escape instr. electricos y comp. control dispositivos proteccion y alarmas,0
fuga de refrigerante. motor sistema de enfriamiento ,0
baja presio acumuldor direcci sistema direccion y frenos sistema direccion,0
chequeo neumatico p1 chequeo neumatico p1 neumaticos y aros ,2
filtro combustible taponeado motor sistema de combustible,1
nivelar pos 4 bailac neumaticos y aros neumaticos,6
falla sensor pos. tolva instr. electricos y comp. control dispositivos proteccion y alarmas,17
solto proteccion motor estructura estructura y chasis ,20
abastec combustible motor sistema de combustible,0
cambio pos 2,8
ev. motor diesel motor sistema de lubricacion,2
enfriador aacc suelto aire acondicionado aire acondicionado,4
relleno a/c aire acondicionado aire acondicionado,1
temperatura.freno sistema direccion y frenos sistema frenos,8
traspaso aeite direccion sistema direccion y frenos sistema direccion,14
relleno refrigerane motor sistema de enfriamiento,1
falla de levante tolva tolva,4
parqueo sistema direccion y frenos sistema frenos,2
#mu fuga hid sistema hidraulico componentes hidraulicos,0
base espejo der. aacc estructura cabina y plataforma,4
#mu fuga refrigerante,0
suspencion delantera izquierd sistema suspension suspensiones delanteras,3
alarma sisrema affex sistema contra incendios sistema contra incendios,24
baja pª eje trasero tren de potencia eje palier y diferencial,3
soporte tolva estructura estructura y chasis,20
neumatico pos 6 sep. mec. neumaticos y aros neumaticos,5
relleno. hco / motor motor sistema de lubricacion,1
falla percutor afex sistema contra incendios sistema contra incendios,17
sin aire/refrigerante sistema neumatico sistema neumatico,3
proc. carga susp.,22
problema suspension sistema suspension suspensiones delanteras,2
relleno.transmision trendepotencia transmision,1
fuga de ac. motor motor sistema de lubricacion,1
fuga enfr. freno y baja poten sistema direccion y frenos sistema frenos,0
instalacion dispositivo monit estructura estructura y chasis,10
relleno.ac motor ,1
pos 4 fuga sellado espejo tren de potencia mandos finales,0
fuga de combustible manguera motor sistema de combustible,0
baja potencia y a/c aire acondicionado aire acondicionado,4
aire para partida sistema neumatico sistema neumatico,16
nv ac motor motor sistema de lubricacion,1
revision pos. 3/5 neumaticos y aros neumaticos,2
falla sensores de nivel aceit motor sistema de lubricacion,7
enfrim lado derech instr. electricos y comp. control sistema de control de movimiento,26
fuga aceite trasmision sistema hidraulico componentes hidraulicos,0
filtro dif tap. tren de potencia eje palier y diferencial ,21
fuga refrigerante motor motor sistema de lubricacion,0
baja presion acoplado motor motor sistema de admision y escape,3
#mupl1rampanorte nv 3 ac tran tren de potencia transmision,0
procedimientos de carga de su sistema suspension suspensiones delanteras,25
temperatura alarma freno alta sistema direccion y frenos sistema frenos,8
baja potencia tren de potencia freno de propulsion,15
chequeo de tolva estructura cabina y plataforma,2
alarma de freno sistema direccion y frenos sistema frenos ,3
fuga combust eswtanque motor sistema de combustible,0
c refrigerante cont,10
chequeo. acumulador de direccion sistema direccion y frenos sistema direccion,14
se abre puerta izquierda estructura cabina y plataforma,6
falla sistema luces instr. electricos y comp. control instrumentos cables y luces,18
reponer perilla del intercamb aire acondicionado aire acondicionado,7
 motor sistema de combustible ,4
bajo nivel a/c trans tren de potencia convertidor de torque,1
fallas sin retardo instr. electricos y comp. control sistema de control de movimiento,4
relleno.ac.transmision tren de potencia convertidor de torque ,1
relleno aceite couplin motor motor sistema de lubricacion,1
alarma filtro freno instr. electricos y comp. control dispositivos proteccion y alarmas,4
alarma nivel ac. direccion ba motor sistema de enfriamiento,1
descarga de datos instr. electricos y comp. control arranque y carga,6
cambio pos- 4 x desgaste,5
relleno.ac.transm tren de potencia transmision ,1
sin/calefaccion aire acondicionado aire acondicionado,4
pernos segmento tren de potencia mandos finales,2
filtro ac motor 2 saturados motor sistema de lubricacion,21
aislado x temperatura neumaticos y aros neumaticos ,8
chequeo. pos/ 1 corte banda late neumaticos y aros neumaticos,2
rellen hidraulico sistema hidraulico componentes hidraulicos,1
relleno aceit direccion+sistema direccion y frenos+sistema frenos,1
fuga hyd p acumuladores sistema hidraulico componentes hidraulicos,0
sin bocina instr. electricos y comp. control dispositivos proteccion y alarmas ,4
relleno. trans. tren de potencia transmision ,1
fuga siste levante sistema hidraulico componentes hidraulicos,11
#mu rampa pl1 motor detenido motor modulo electrico y control,7
baja presion ac.diferencial tren de potencia eje palier y diferencial,3
reparacion tolva. mantencion programada mantencion programada,5
en corte electrico instr. electricos y comp. control sistema de control de movimiento,18
saturacion filtros de aire motor sistema de admision y escape,21
reparcion fuga pos 3 neumaticos y aros neumaticos,0
pos5 fuga por oring masiva neumaticos y aros neumaticos,0
aire cond aire acondicionado aire acondicionado,4
relleno posicion,3
cambio filtro aceite pto sistema hidraulico componentes hidraulicos,0
codigo filtro diferencial tren de potencia eje palier y diferencial,21
problemas a bajar tolva sistema hidraulico sistema levante,20
golpe susp/ chequeo. lrvante sistema suspension suspensiones delanteras,11
fuga direccion. sistema direccion y frenos sistema direccion,0
nivel refrigerante chequeo. electr. motor sistema de enfriamiento,1
fuga nitrog. pos- 6 neumaticos y aros neumaticos,0
falla de luces instr. electricos y comp. control luces,18
baja presion bba frenos sistema direccion y frenos sistema frenos,0
temperatura trasmision tren de potencia transmision,8
presion.entrada turbo motor sistema de admision y escape,13
no pasan reversa instr. electricos y comp. control dispositivos proteccion y alarmas,13
relkl aceit trans,1
bajo aceite motor motor sistema de lubricacion,1
pos aro fizurado neumaticos y aros neumaticos,9
chequeo susp del sistema suspension suspensiones delanteras ,0
reponer escalera izqerda estructura cabina y plataforma,6
sin bitacora sistemas de seguridad sistema de seguridad,6
temperatura escape motro trasero motor sistema de admision y escape,8
fisura en tolva inchanc. tolva tolva,9
falla tolva tolva tolva,23
falla suspension sistema suspension suspensiones delanteras,3
chequeo. neumaticos neumaticos y aros neumaticos,2
releno trasmision tren de potencia transmision,1
alza vidrio + sellado cabina instr. electricos y comp. control arranque y carga,4
presion diferencial tren de potencia eje palier y diferencial,14
pinchado pos. 1 neumaticos y aros neumaticos,19
luces m. atras instr. electricos y comp. control luces,7
soldar pasamanos estructura estructura y chasis,20
mantencion programada cambio mando final tren de potencia mandos finales,22
problema. bajada de tolva,4
baja presion.acum. de freno sistema direccion y frenos sistema frenos,3
sistema neumatico,2
puerta dech no cierra estructura cabina y plataforma,17
chequeo.fuga transmision tren de potencia transmision,0
relleno neumt neumaticos y aros neumaticos ,3
temperatura aceite transmision tren de potencia transmision,8
cambio valvula tk combustible motor sistema de combustible,11
fuga nitrogeno pos.3/5 neumaticos y aros valvula,0
"baja p"" bba freno sistema direccion y frenos sistema frenos ",3
nv 3 acum direcc sistema direccion y frenos sistema direccion,3
baja p. acum direccion sistema direccion y frenos sistema direccion,3
pos aro fizurado neumaticos y aros aro,9
soldar base espejo derecho estructura estructura y chasis,6
golpr bajo en freno emergenci sistema direccion y frenos sistema frenos,5
cambio orring pos 1 baila neumaticos y aros neumaticos,10
fuga sist. hidraulico sistema hidraulico sistema levante,0
reparacion. bocina instr. electricos y comp. control instrumentos cables y luces,6
relleno de aceite motor motor sistema de enfriamiento,1
c/ motor diesel motor sistema de admision y escape,22
fuga cil lev. derecho sistema hidraulico cilindros,0
relleno aceit transmision tren de potencia transmision,1
chequeo. sist. frenos sistema direccion y frenos sistema frenos ,3
relleno.ac.motor/hid. ]fugas motor sistema de lubricacion,1
falla freno parque-evaluacion sistema direccion y frenos sistema frenos,25
sin condicion de salida talle estructura estructura y chasis,6
potencia motor temperatura escape motor sistema de admision y escape,0
chequeo. suspensiones delanteras sistema suspension suspensiones delanteras,6
evaluacion.motor dilucion motor sistema de lubricacion,2
tk de grasa fuera de su base sistema auxiliar sistema de lubricacion y engrase,20
acumulador direccion bajo. sistema direccion y frenos sistema direccion,6
#neumatico en programa neumaticos y aros neumaticos,22
problema bajada tolva sistema hidraulico componentes hidraulicos,0
relleno aire sistema neumatico sistema neumatico,3
relleno ac hidraulico ,1
falla baja tolva sistema hidraulico sistema levante,4
temperatura entrada turbo motor modulo electrico y control,8
aire acondicionado,4
c/bba.conv. torque tren de potencia eje palier y diferencial,5
evaluacion sistema frenos. sistema direccion y frenos sistema frenos,4
evaluacion.desgaste pos 4 bailac neumaticos y aros neumaticos,5
acople petrolera con fuga motor sistema de combustible,9
uga refrigerante motor motor sistema de enfriamiento,0
relleno refrigerante motor motor,1
alta t° dif. escape motor sistema de admision y escape,12
relleno.refrigerante motor sistema de enfriamiento,0
retorque neum neumaticos y aros neumaticos,10
evaluacion. pos 4 equip. descarga neumaticos y aros neumaticos,2
neumatico 6 alta t° aislado neumaticos y aros neumaticos,8
sin a/c aire acondicionado aire acondicionado,4
asiento sin amortigua estructura cabina y plataforma ,4
nivelacion pos 6 bailac motor sistema de admision y escape,3
pincho p4,19
relleno nitrogeno pos.1/4/6 neumaticos y aros relleno,10
perdida de potencia instr. electricos y comp. control arranque y carga,1
fuga nitrog.pos/4 x valv neumaticos y aros neumaticos,0
cambio link inferior estructura estructura y chasis,7
vidrio oper no sube estructura cabina y plataforma,23
fuga ac. direccion ,0
temperatura frenos sistema direccion y frenos sistema frenos,8
fuga ac. motor sistema de lubricacion,0
chequeo equipo sistema direccion y frenos sistema frenos,2
alarma de baja presion de acu sistema direccion y frenos sistema frenos,24
fuga estanque combustib motor sistema de combustible,0
baja presion motor del motor sistema de lubricacion,6
chequeo ac motor motor sistema de lubricacion,2
fuga valvula control direccio sistema direccion y frenos sistema direccion,0
post mantencion programada chequeo. frenos mantencion programada mantencion programada,5
evaluacion. sistema mems neumaticos y aros neumaticos,2
falla sistema affex sistema contra incendios sistema contra incendios,7
a/c+perno espejo+potencia aire acondicionado aire acondicionado,15
baja presion sist engrase sistema auxiliar sistema de lubricacion y engrase,3
reparacion uf n~ 2 motor sistema de admision y escape,5
relleno pos 4 neumaticos y aros neumaticos,1
aacc/ sell cabina aire acondicionado aire acondicionado,6
barrido pos 5+nivelacion pos neumaticos y aros neumaticos,17
carga suspesiones delanteras sistema suspension suspensiones delanteras,2
cambio focos instr. electricos y comp. control instrumentos cables y luces,7
evaluar por sistema de levant sistema direccion y frenos sistema direccion,14
fufa refrigerante motor motor sistema de enfriamiento,0
t°refrigerante motor motor sistema de enfriamiento,1
post mantencion programada reparacion ducto enfriador f mantencion programada mantencion programada,5
ev segmentos mandos tren de potencia mandos finales,2
neumatico pos 3 pinchado neumaticos y aros neumaticos,19
equipo no levanta tolva sistema hidraulico sistema levante,4
ac y fuga valvula combustible motor sistema de combustible,0
bajo aceit transmis tren de potencia transmision,0
chequeo actuacion freno sistema direccion y frenos sistema frenos,2
alta t° escape baja pot. motor sistema de admision y escape,8
bocina pegada,18
#mu sm7.3000 nivel trasmision tren de potencia transmision,7
problema chapa contact instr. electricos y comp. control instrumentos cables y luces,7
temperatura turbina izq error motor sistema de admision y escape,9
fuga refrigerante instr. electricos y comp. control instrumentos cables y luces,0
rlleno pos bailac neumaticos y aros neumaticos,3
chequeo. posicion 3,2
chequeo. t~ transmision tren de potencia transmision,11
reparacion. fuga refig motor motor sistema de enfriamiento,0
chequeo. alta t° frenos sistema direccion y frenos sistema frenos,21
chequeo extintor sistema contra incendios sistema contra incendios,2
revision inyectores motor die motor sistema de admision y escape,14
relleno.pos.5 neumaticos y aros relleno,1
pos 6 desgaste excesivo neumaticos y aros neumaticos,10
alta temperatura. ac.transmision tren de potencia transmision,1
aislado por temperatura.de pos.1 neumaticos y aros neumaticos,3
cambio oring pos neumaticos y aros neumaticos,10
revision motor diesel motor sistema de lubricacion,14
revision chasis sector acumul estructura estructura y chasis,2
nivelacion pos 3 bailac neumaticos y aros neumaticos,3
fuga ac. motor damper motor sistema de lubricacion,0
varilla levante suelta sistema hidraulico sistema levante,6
alarma nivel 3 hidraulico,1
codigo inyect 10/12 corriente so motor modulo electrico y control,15
problema alarma tren de potencia transmision,24
t° pos 2 aislado neumaticos y aros neumaticos,8
chequeo. pos corte neumaticos y aros neumaticos,2
c/parabrisa trizado estructura cabina y plataforma,9
fugas hcas.,0
evaluacion. compresion radiador motor sistema de enfriamiento,14
fuga tq petroleo motor sistema de combustible,0
codigo. baja potencia motor motor sistema de admision y escape,15
alta rpm relenti motor sistema de combustible,4
instalacion bota piedras estructura estructura y chasis,22
